idx,age-bin,employment-type,education-num,occupation,race,sex,weekly-hours-bin,compensation
38019,6,0,8,0,4,0,2,0
38020,3,1,12,2,4,1,4,1
38021,7,1,12,10,4,0,0,0
38022,10,2,8,8,4,1,0,0
38023,3,1,10,11,4,0,2,0
38024,1,1,8,0,4,0,2,0
38025,4,0,9,0,4,1,2,1
38026,4,1,9,5,4,0,1,0
38027,3,2,9,0,4,0,4,0
38028,1,1,2,3,4,1,2,0
38029,2,1,4,0,4,0,2,0
38030,8,1,6,12,4,1,1,0
38031,7,1,10,10,4,1,4,1
38032,8,1,13,2,4,1,4,1
38033,8,2,12,2,4,1,6,1
38034,5,0,13,8,4,1,4,0
38035,4,1,9,0,4,0,2,0
38036,4,1,8,1,4,1,5,1
38037,1,2,12,10,4,1,3,0
38038,1,1,8,1,4,1,2,0
38039,7,1,9,2,4,0,2,1
38040,5,1,8,1,4,1,2,0
38041,4,1,8,11,4,0,2,0
38042,7,0,8,6,4,1,2,0
38043,5,1,7,10,4,0,1,0
38044,3,1,9,11,2,0,2,0
38045,4,1,8,5,4,1,2,0
38046,3,1,8,2,4,0,3,0
38047,2,1,9,10,4,1,2,0
38048,4,1,8,5,4,1,2,1
38049,3,1,8,1,4,1,2,0
38050,6,0,12,8,4,0,2,1
38051,7,1,8,10,4,0,3,0
38052,2,0,13,8,4,0,2,0
38053,2,2,8,5,4,1,2,0
38054,2,1,13,2,4,1,4,0
38055,4,1,8,2,4,0,2,0
38056,9,1,3,3,4,1,2,0
38057,3,1,9,8,4,0,3,1
38058,2,0,9,5,4,1,2,0
38059,1,1,8,4,4,1,6,0
38060,4,1,3,1,4,1,7,0
38061,3,1,8,1,4,1,2,0
38062,4,0,11,6,4,1,5,1
38063,4,1,8,1,4,1,2,1
38064,2,1,8,10,4,1,2,1
38065,3,0,15,8,4,1,5,0
38066,4,1,8,4,4,1,2,0
38067,6,2,12,6,4,0,2,0
38068,0,1,9,10,4,0,4,0
38069,3,2,13,8,4,1,5,0
38070,0,1,6,4,4,1,1,0
38071,1,1,5,10,4,0,0,0
38072,7,1,8,6,4,1,2,0
38073,4,1,8,5,4,1,2,1
38074,10,1,8,0,4,0,1,0
38075,8,2,8,3,4,1,5,0
38076,2,1,10,1,4,1,2,0
38077,6,2,8,6,4,0,4,0
38078,7,1,8,0,4,0,2,1
38079,4,0,14,8,4,1,4,0
38080,6,2,14,8,4,1,5,1
38081,2,1,12,8,4,0,0,0
38082,0,1,8,4,2,1,0,0
38083,5,1,14,8,4,1,4,1
38084,0,1,6,6,4,0,0,0
38085,5,1,8,12,4,1,2,0
38086,3,1,8,5,4,1,2,0
38087,7,1,8,1,4,1,2,1
38088,7,1,8,1,4,1,2,1
38089,6,1,8,2,4,0,1,0
38090,1,1,13,8,4,0,2,0
38091,9,1,8,12,4,1,2,1
38092,8,1,8,12,4,1,5,0
38093,1,1,9,1,4,1,2,0
38094,5,2,9,5,4,1,1,0
38095,3,0,12,8,4,0,3,0
38096,7,1,8,1,2,1,2,0
38097,2,1,8,6,4,0,0,0
38098,1,0,8,12,2,0,0,0
38099,7,1,8,12,2,1,4,1
38100,4,1,10,8,4,1,2,0
38101,0,2,9,0,4,0,2,0
38102,0,1,6,6,4,1,0,0
38103,3,0,9,1,4,1,0,0
38104,5,1,8,5,4,1,3,1
38105,3,1,8,1,4,1,2,0
38106,6,1,13,8,4,1,4,1
38107,3,1,8,0,0,1,2,0
38108,1,1,8,5,4,0,2,0
38109,3,1,8,0,4,0,2,0
38110,2,1,8,4,4,1,2,0
38111,2,1,8,4,2,1,2,0
38112,7,1,13,8,3,1,2,1
38113,2,1,9,10,4,1,3,0
38114,3,1,8,2,4,1,1,0
38115,6,1,11,11,4,1,4,1
38116,6,2,12,2,4,1,4,0
38117,2,1,9,0,4,1,3,0
38118,5,1,8,0,4,0,2,0
38119,7,1,9,12,4,1,2,1
38120,3,1,8,2,4,0,2,0
38121,0,1,6,6,4,1,2,0
38122,4,1,9,10,4,1,4,1
38123,7,0,9,6,4,0,2,0
38124,7,1,13,8,4,1,2,0
38125,8,0,13,2,2,1,2,1
38126,3,1,10,0,4,0,2,0
38127,2,1,8,4,4,1,0,0
38128,2,0,12,0,4,1,0,0
38129,3,1,13,8,4,1,3,0
38130,5,1,12,2,4,0,2,0
38131,3,1,12,8,4,1,4,1
38132,6,1,9,1,1,1,3,0
38133,0,1,8,6,4,1,1,0
38134,4,1,8,12,4,1,2,0
38135,9,0,12,8,4,1,2,1
38136,3,1,8,0,4,1,4,1
38137,0,1,6,10,3,0,0,0
38138,6,1,8,3,4,1,5,0
38139,3,1,8,12,4,1,1,0
38140,9,2,5,1,4,1,1,0
38141,7,1,8,10,4,0,2,0
38142,6,1,10,1,4,1,2,0
38143,1,1,9,6,4,0,0,0
38144,1,1,8,12,4,1,4,0
38145,6,1,8,10,4,0,2,0
38146,8,1,11,0,4,0,2,0
38147,5,0,13,2,2,0,2,0
38148,6,2,8,1,4,1,2,0
38149,5,1,8,1,4,0,2,0
38150,8,2,9,1,4,1,2,0
38151,9,1,13,8,4,1,3,1
38152,0,1,8,6,4,0,2,0
38153,3,1,8,12,2,1,2,0
38154,4,1,9,12,4,1,2,0
38155,10,1,8,0,4,0,0,0
38156,1,0,4,0,2,1,2,0
38157,0,1,8,10,4,1,2,0
38158,9,1,9,10,4,1,2,0
38159,1,1,8,6,2,1,6,0
38160,7,1,8,3,4,1,5,0
38161,3,1,5,5,4,1,2,0
38162,9,2,7,10,4,1,0,0
38163,7,0,8,10,0,0,2,0
38164,8,1,9,1,2,1,2,1
38165,7,1,3,1,4,1,4,0
38166,3,1,8,12,4,1,2,0
38167,4,0,8,12,4,1,2,1
38168,0,1,9,0,4,0,1,0
38169,3,0,8,9,4,1,5,1
38170,5,2,9,1,4,1,3,1
38171,1,2,8,6,4,0,4,0
38172,5,1,8,1,4,1,3,1
38173,4,1,12,10,4,1,2,1
38174,9,1,8,12,4,1,2,0
38175,2,1,8,4,4,1,4,0
38176,8,1,8,8,4,1,2,0
38177,2,1,12,10,4,0,0,0
38178,4,1,9,0,4,1,5,0
38179,3,1,9,1,1,1,2,1
38180,5,2,12,2,4,1,4,1
38181,6,0,15,2,1,1,3,0
38182,3,1,3,1,4,1,2,0
38183,1,1,2,1,3,1,1,0
38184,1,1,8,9,4,1,2,0
38185,2,1,12,0,4,0,3,0
38186,8,1,12,8,2,0,2,0
38187,5,1,8,12,4,1,2,1
38188,3,1,9,8,4,0,2,0
38189,2,1,12,8,4,1,2,0
38190,2,1,9,2,4,1,2,0
38191,4,2,13,8,4,0,5,1
38192,5,1,11,2,4,1,2,1
38193,2,1,12,2,4,1,2,0
38194,4,1,8,10,4,1,4,0
38195,4,1,6,1,4,1,2,0
38196,6,1,12,8,4,1,2,0
38197,7,0,8,12,4,0,1,0
38198,5,1,8,1,4,1,2,1
38199,5,1,2,1,3,1,2,0
38200,5,1,12,2,4,1,4,1
38201,3,2,8,6,4,0,1,0
38202,3,1,8,5,2,1,1,0
38203,8,1,4,1,4,1,2,0
38204,4,1,11,8,4,0,2,0
38205,4,1,8,5,4,0,2,0
38206,2,1,8,1,4,1,2,0
38207,7,0,14,9,4,1,4,1
38208,5,1,9,12,2,1,6,1
38209,1,1,8,6,1,1,2,0
38210,7,1,4,1,4,0,3,0
38211,1,1,9,8,4,0,1,0
38212,2,1,8,1,4,1,3,0
38213,8,1,8,0,2,0,2,0
38214,8,1,8,5,4,1,2,1
38215,3,1,9,1,4,1,2,0
38216,3,1,8,6,4,0,5,0
38217,4,1,9,1,4,1,2,0
38218,5,1,12,2,4,1,3,1
38219,1,1,9,4,2,1,2,0
38220,5,1,8,0,4,0,2,0
38221,1,1,9,0,4,0,0,0
38222,4,0,13,11,4,1,4,1
38223,4,1,8,2,4,0,2,0
38224,4,1,8,8,4,0,2,1
38225,7,1,8,6,4,0,2,0
38226,5,1,9,4,4,1,2,1
38227,3,1,8,6,2,0,2,0
38228,4,1,10,1,4,1,2,0
38229,3,1,13,8,4,1,5,1
38230,6,2,12,10,4,0,3,0
38231,6,2,8,12,4,1,3,0
38232,3,0,8,9,4,1,4,0
38233,1,1,11,8,4,1,4,0
38234,5,1,12,2,4,1,4,1
38235,2,1,11,2,4,1,2,0
38236,2,1,8,2,4,0,2,0
38237,7,1,14,8,4,1,5,1
38238,3,1,6,4,2,0,2,0
38239,3,1,8,0,4,0,2,0
38240,5,1,9,2,2,0,7,0
38241,3,1,7,6,4,1,1,0
38242,6,1,12,8,4,0,3,0
38243,3,0,14,8,4,0,4,1
38244,6,0,12,8,4,1,5,1
38245,3,1,5,12,4,1,7,0
38246,6,0,9,6,2,0,1,0
38247,5,1,9,1,4,1,2,0
38248,3,1,13,0,1,1,5,1
38249,3,1,8,2,4,1,4,1
38250,5,1,9,2,4,1,2,0
38251,4,1,2,1,4,1,5,0
38252,3,1,14,8,4,1,4,0
38253,3,1,7,0,4,1,2,0
38254,8,1,8,10,4,0,2,0
38255,2,1,11,10,4,0,2,0
38256,6,1,8,10,4,1,4,1
38257,8,2,8,12,4,1,5,0
38258,3,1,6,5,4,1,2,0
38259,3,1,8,1,4,1,2,0
38260,4,1,10,8,4,0,4,1
38261,8,2,15,8,4,1,1,1
38262,3,2,12,10,4,1,4,0
38263,3,1,12,8,4,1,3,0
38264,3,1,7,3,4,1,3,0
38265,6,0,9,11,4,0,5,0
38266,7,1,12,8,1,0,2,0
38267,6,1,2,6,4,1,2,0
38268,8,0,13,0,4,1,2,0
38269,5,1,12,2,4,0,4,0
38270,0,1,8,6,4,0,2,0
38271,3,1,9,5,4,1,2,0
38272,3,1,12,0,4,0,0,0
38273,2,2,8,12,4,1,4,0
38274,6,2,12,10,4,1,2,1
38275,3,1,10,1,4,1,3,1
38276,6,0,9,2,4,1,2,1
38277,3,2,9,10,4,1,2,1
38278,9,2,9,2,4,1,2,1
38279,4,1,12,2,2,1,2,1
38280,8,1,2,6,4,0,6,0
38281,7,1,12,2,4,1,6,1
38282,3,1,5,5,4,1,4,0
38283,6,1,8,1,4,1,2,1
38284,9,2,12,8,4,1,4,0
38285,7,1,14,0,4,1,2,1
38286,5,1,8,5,4,0,2,0
38287,3,0,12,8,4,0,2,1
38288,3,0,13,8,2,1,2,0
38289,2,1,9,0,4,0,2,0
38290,8,1,8,1,4,1,2,0
38291,4,0,12,8,4,0,0,0
38292,3,1,8,0,4,0,1,0
38293,5,0,12,8,4,0,2,0
38294,0,1,9,0,4,0,2,0
38295,1,1,9,0,4,0,2,0
38296,4,1,8,0,4,0,2,0
38297,6,1,12,5,4,1,2,0
38298,7,2,9,2,4,1,5,1
38299,2,1,8,1,4,1,2,0
38300,7,0,9,9,4,1,5,1
38301,3,1,9,0,4,0,2,0
38302,3,1,8,1,4,1,2,0
38303,3,1,7,6,4,0,2,0
38304,5,0,9,6,4,1,0,0
38305,8,1,8,12,4,1,2,1
38306,3,1,12,10,4,0,3,0
38307,2,1,12,1,4,1,4,0
38308,0,1,6,6,4,0,0,0
38309,1,1,6,3,4,1,2,0
38310,6,1,2,12,4,0,2,1
38311,3,1,8,6,4,0,2,0
38312,6,2,10,3,4,1,5,0
38313,8,0,8,0,0,1,2,0
38314,6,1,9,0,2,1,2,0
38315,3,1,8,6,4,0,2,0
38316,3,1,9,6,4,1,6,0
38317,3,1,9,12,4,1,6,0
38318,7,1,8,2,4,0,2,0
38319,0,0,5,1,2,1,2,0
38320,5,1,8,5,4,0,3,0
38321,3,1,8,6,4,0,2,0
38322,0,1,6,6,4,0,0,0
38323,3,1,8,1,4,1,4,0
38324,6,0,12,8,2,0,2,1
38325,2,0,12,11,4,1,2,0
38326,5,0,9,0,4,1,2,0
38327,6,1,9,2,4,1,3,0
38328,5,1,8,5,4,1,2,0
38329,0,1,9,4,4,1,0,0
38330,2,1,9,2,4,0,2,0
38331,8,1,7,5,4,0,4,0
38332,0,1,9,6,4,0,0,0
38333,2,2,8,6,4,0,2,0
38334,6,1,8,12,4,1,6,0
38335,9,1,12,12,4,1,1,1
38336,3,0,4,6,4,0,3,0
38337,9,1,9,6,4,0,1,0
38338,5,1,13,10,4,1,2,0
38339,3,1,14,8,4,1,2,0
38340,2,1,9,0,4,1,2,0
38341,2,1,3,1,4,1,2,0
38342,7,2,11,2,4,1,2,0
38343,0,2,9,10,4,0,1,0
38344,7,0,9,0,4,1,3,1
38345,0,1,6,1,4,1,2,0
38346,2,1,8,1,4,1,2,0
38347,6,0,8,0,4,0,2,0
38348,8,1,4,6,4,0,2,0
38349,3,1,12,10,4,1,6,1
38350,9,1,8,12,4,1,0,0
38351,6,0,12,8,4,0,2,1
38352,8,1,8,12,4,1,2,1
38353,2,1,8,5,4,1,4,0
38354,3,1,9,5,4,1,2,0
38355,1,0,12,8,4,1,2,0
38356,3,1,9,10,4,1,2,0
38357,0,1,9,0,4,0,2,0
38358,1,1,9,6,4,1,2,0
38359,1,1,10,10,4,0,2,0
38360,3,1,8,1,4,1,2,0
38361,2,1,11,8,4,0,2,1
38362,7,1,8,4,4,1,2,1
38363,3,1,8,1,4,1,2,0
38364,4,1,8,6,4,1,1,0
38365,3,1,8,5,4,0,2,0
38366,2,1,12,10,4,1,0,0
38367,1,1,9,6,1,1,1,0
38368,6,1,8,1,4,1,3,0
38369,9,1,8,6,4,0,4,0
38370,7,1,12,8,4,1,2,1
38371,7,0,9,9,4,1,2,1
38372,3,1,8,1,4,1,4,1
38373,8,2,8,5,4,1,0,0
38374,8,2,8,5,4,1,3,0
38375,1,1,8,12,4,1,5,0
38376,3,2,8,12,4,1,7,0
38377,6,2,12,10,4,1,2,1
38378,3,1,8,2,4,0,2,0
38379,5,1,9,2,4,0,3,1
38380,7,0,8,6,4,0,0,0
38381,6,1,12,10,4,1,3,0
38382,6,1,8,6,4,1,0,0
38383,2,1,12,2,4,0,5,0
38384,1,1,8,1,4,1,3,0
38385,2,1,12,2,4,0,3,0
38386,5,1,12,10,4,0,7,1
38387,7,1,12,2,4,1,2,1
38388,4,1,9,1,4,1,2,0
38389,0,0,5,3,4,1,2,0
38390,7,2,8,2,4,0,5,1
38391,10,2,13,1,4,1,1,0
38392,8,1,8,4,4,1,2,0
38393,3,1,12,8,4,1,2,0
38394,1,1,8,5,4,1,4,0
38395,3,0,8,6,2,0,2,0
38396,3,1,6,1,4,1,3,0
38397,8,0,8,9,4,1,2,1
38398,1,1,9,4,4,1,5,0
38399,9,0,12,8,1,1,0,0
38400,2,1,8,10,4,0,2,0
38401,3,1,9,0,4,0,2,0
38402,5,1,9,6,4,0,2,0
38403,3,1,12,8,4,1,2,0
38404,3,1,12,5,4,1,2,0
38405,1,1,12,11,4,1,2,0
38406,3,1,9,2,4,0,4,0
38407,1,1,12,8,4,0,1,0
38408,9,1,12,0,4,1,0,0
38409,6,1,12,0,4,1,2,0
38410,3,1,12,11,2,1,2,0
38411,3,0,11,1,4,1,2,1
38412,6,2,8,6,4,0,2,0
38413,1,1,12,0,4,1,2,0
38414,6,0,12,8,4,0,2,1
38415,7,1,12,8,4,1,3,1
38416,1,1,8,4,4,1,2,0
38417,3,1,8,0,4,0,2,0
38418,8,1,8,12,4,1,2,0
38419,3,1,8,5,4,1,2,0
38420,3,0,4,3,4,1,2,0
38421,3,1,12,10,4,1,4,1
38422,10,2,4,3,4,1,2,0
38423,3,1,11,11,4,1,2,0
38424,6,1,8,2,4,1,2,0
38425,9,0,9,0,4,1,0,0
38426,9,2,12,2,4,1,2,0
38427,6,1,4,6,2,0,2,0
38428,1,1,5,10,2,0,2,0
38429,4,2,9,10,4,1,4,1
38430,9,2,8,10,4,0,6,0
38431,6,1,14,8,4,1,4,1
38432,2,1,11,0,2,0,2,0
38433,6,0,12,2,4,1,2,1
38434,9,2,9,10,4,1,4,0
38435,3,2,8,1,4,1,4,0
38436,9,1,5,9,4,1,2,0
38437,0,1,7,4,4,1,2,0
38438,2,1,8,1,4,1,2,0
38439,5,1,8,0,4,0,0,0
38440,5,1,5,5,4,1,2,0
38441,5,1,14,8,4,1,4,1
38442,1,1,12,0,4,0,2,0
38443,10,0,8,0,4,1,0,0
38444,1,1,5,10,4,1,3,0
38445,4,1,5,4,4,1,2,0
38446,7,1,12,2,4,1,4,1
38447,3,1,8,1,4,1,2,1
38448,10,2,9,10,4,1,4,0
38449,2,1,12,2,4,1,2,0
38450,5,1,8,10,4,1,2,1
38451,0,0,6,0,4,0,0,0
38452,3,1,12,2,4,0,4,0
38453,3,1,8,5,4,1,2,1
38454,8,1,3,5,2,1,2,0
38455,1,1,7,6,3,1,2,0
38456,6,1,11,1,2,0,4,0
38457,6,2,8,10,4,1,4,0
38458,8,0,12,9,4,1,2,1
38459,4,1,8,6,4,1,1,0
38460,6,0,12,2,2,1,2,0
38461,3,0,8,8,4,1,5,0
38462,4,1,9,2,4,1,4,1
38463,2,1,8,10,4,0,2,0
38464,0,1,6,10,4,1,1,0
38465,7,1,8,1,4,1,2,1
38466,5,1,11,8,4,0,2,0
38467,4,1,8,0,4,0,1,0
38468,2,1,9,0,4,0,2,0
38469,7,1,13,2,4,1,2,1
38470,5,1,8,10,4,0,2,1
38471,1,1,5,10,4,0,1,0
38472,0,1,9,6,4,1,4,0
38473,2,1,12,1,4,1,4,0
38474,3,1,3,5,4,1,2,0
38475,8,1,8,0,2,0,2,0
38476,4,1,11,0,4,0,2,1
38477,7,1,8,12,4,1,2,0
38478,8,2,9,1,4,1,2,1
38479,8,1,8,2,4,0,7,0
38480,9,1,8,0,4,1,2,0
38481,7,1,8,10,4,1,4,0
38482,3,2,10,3,4,1,4,0
38483,4,2,7,1,4,1,4,0
38484,7,1,8,1,4,1,2,1
38485,7,1,9,0,4,0,2,1
38486,5,2,12,1,4,1,6,0
38487,4,2,8,10,4,1,5,1
38488,5,1,12,8,4,0,2,0
38489,4,0,11,2,4,1,3,0
38490,8,2,9,6,4,0,0,0
38491,8,2,8,3,4,1,6,0
38492,8,0,8,0,4,0,2,0
38493,3,1,10,6,4,0,3,0
38494,6,0,8,9,0,1,2,0
38495,5,1,12,0,3,1,2,1
38496,3,1,6,1,4,1,5,0
38497,1,1,8,1,4,1,2,0
38498,2,1,8,4,4,1,2,0
38499,8,1,8,6,2,1,2,0
38500,4,1,10,0,4,0,4,0
38501,3,1,12,2,4,1,4,0
38502,3,1,9,4,4,1,3,0
38503,10,1,8,12,2,1,0,0
38504,5,1,10,8,4,0,2,0
38505,4,1,6,1,4,1,2,0
38506,8,1,12,10,4,0,2,1
38507,4,1,8,1,4,1,3,1
38508,1,0,8,8,4,1,2,0
38509,6,1,9,10,4,1,5,1
38510,4,0,9,4,4,1,2,0
38511,3,2,15,8,4,1,2,1
38512,1,1,9,6,4,0,2,0
38513,6,1,12,8,4,1,2,0
38514,3,2,6,3,4,1,7,0
38515,3,1,8,0,2,1,2,0
38516,3,1,9,4,4,1,1,0
38517,4,1,13,8,1,1,2,0
38518,1,1,8,5,4,0,2,0
38519,5,2,13,10,4,1,5,0
38520,5,1,8,0,4,0,2,0
38521,7,1,13,2,4,1,4,1
38522,7,1,10,8,1,1,2,1
38523,7,1,12,8,4,1,2,1
38524,9,1,10,2,2,1,2,0
38525,2,1,8,6,4,0,1,0
38526,3,1,6,1,4,1,2,0
38527,6,1,9,12,4,1,5,1
38528,3,1,10,11,4,1,5,1
38529,8,1,9,5,2,0,2,0
38530,7,1,8,1,4,1,2,1
38531,10,1,2,2,4,1,2,0
38532,7,1,9,3,4,1,2,1
38533,4,1,8,1,4,1,3,0
38534,4,1,9,10,4,1,4,0
38535,3,1,12,8,4,1,4,1
38536,8,2,3,2,4,1,2,0
38537,2,1,8,6,4,1,2,0
38538,5,1,8,4,4,1,2,0
38539,3,0,12,0,2,0,2,0
38540,6,0,9,0,4,1,2,1
38541,6,1,13,8,4,1,3,0
38542,1,1,9,12,4,1,0,0
38543,1,1,8,6,4,1,2,0
38544,6,1,15,8,4,1,5,1
38545,3,0,9,8,2,1,2,0
38546,4,1,9,0,0,0,3,0
38547,4,1,10,1,4,1,4,0
38548,0,1,9,10,4,0,0,0
38549,8,1,12,8,4,0,2,0
38550,0,1,6,6,4,1,0,0
38551,4,1,8,1,4,1,2,0
38552,8,1,8,1,4,1,2,1
38553,2,1,8,1,4,1,2,1
38554,5,2,9,5,4,0,4,0
38555,7,1,12,11,1,1,2,1
38556,7,0,8,2,4,1,2,1
38557,10,2,8,1,4,1,1,0
38558,8,1,2,5,4,0,2,0
38559,7,1,8,0,4,1,2,1
38560,7,1,9,2,4,1,3,0
38561,8,1,1,5,4,1,5,1
38562,7,1,3,6,3,1,2,0
38563,5,1,10,11,4,1,2,1
38564,8,1,11,7,4,0,2,0
38565,5,1,12,5,4,0,2,0
38566,4,1,12,0,4,0,2,0
38567,0,1,7,6,4,1,0,0
38568,7,1,14,8,1,0,1,0
38569,1,1,10,0,4,0,2,0
38570,3,0,8,6,4,1,2,0
38571,0,1,9,6,4,0,1,0
38572,4,1,9,2,4,0,4,0
38573,3,2,12,10,4,1,2,0
38574,3,1,8,5,4,1,2,0
38575,0,1,6,10,4,0,0,0
38576,5,2,9,8,4,1,2,0
38577,7,1,8,10,4,0,2,0
38578,3,1,13,2,4,0,4,1
38579,1,1,8,0,4,0,2,0
38580,7,2,11,1,4,1,4,0
38581,4,1,10,8,4,0,4,0
38582,2,1,12,11,4,1,3,0
38583,8,1,8,9,4,1,2,0
38584,7,2,9,8,4,1,2,1
38585,6,1,9,1,4,1,3,1
38586,6,2,15,8,4,1,4,0
38587,1,1,5,6,4,0,2,0
38588,4,2,5,1,4,1,2,0
38589,4,1,8,5,4,0,2,0
38590,1,0,12,8,4,1,0,0
38591,3,1,8,4,2,1,1,0
38592,0,1,9,6,4,0,2,0
38593,4,1,9,1,4,1,2,1
38594,3,1,10,8,4,1,2,0
38595,5,1,13,8,4,1,5,1
38596,9,0,10,9,4,1,0,0
38597,6,1,13,8,4,1,2,1
38598,3,1,12,2,4,1,5,1
38599,5,1,12,6,2,1,2,0
38600,3,1,9,0,3,0,2,0
38601,6,1,8,1,4,1,2,0
38602,5,0,9,3,4,1,2,0
38603,0,1,6,6,4,0,0,0
38604,7,1,8,5,4,1,2,0
38605,6,2,12,8,2,1,1,0
38606,4,1,8,12,4,1,5,1
38607,2,1,8,1,4,1,2,0
38608,0,0,9,10,4,0,0,0
38609,6,1,6,1,4,1,2,0
38610,4,0,12,8,4,0,2,1
38611,1,1,8,10,4,1,2,0
38612,6,1,12,10,4,1,2,0
38613,10,0,13,8,4,1,7,0
38614,6,0,12,12,1,1,2,0
38615,5,0,9,9,4,1,7,1
38616,3,1,8,0,4,1,2,0
38617,7,1,8,0,4,1,2,0
38618,1,1,8,12,4,1,5,0
38619,6,2,12,10,4,1,5,1
38620,4,1,11,11,4,1,1,1
38621,5,1,11,2,4,1,3,0
38622,7,0,12,8,2,1,2,1
38623,1,1,9,3,4,1,4,0
38624,6,1,10,2,4,1,4,0
38625,5,1,12,2,4,1,5,1
38626,9,1,9,2,4,0,2,0
38627,8,1,13,8,4,1,2,1
38628,1,1,12,0,4,0,2,0
38629,3,0,10,4,4,1,2,0
38630,2,2,8,2,4,0,6,0
38631,7,2,6,1,4,1,2,0
38632,1,1,8,5,4,0,2,0
38633,1,1,8,5,4,1,2,0
38634,2,1,12,2,4,1,5,1
38635,5,0,13,8,0,1,2,1
38636,4,2,12,8,2,0,1,0
38637,2,1,12,1,4,1,2,0
38638,8,1,8,12,4,1,2,1
38639,3,1,8,0,4,0,2,0
38640,4,0,13,9,4,0,2,0
38641,1,0,9,0,2,0,2,0
38642,4,1,12,6,4,1,2,0
38643,3,1,8,1,4,1,2,1
38644,8,1,8,5,4,1,2,0
38645,5,0,8,1,2,1,2,0
38646,1,1,9,6,4,0,1,0
38647,3,1,12,8,4,0,4,1
38648,8,1,8,5,2,0,2,0
38649,5,1,8,6,4,1,7,1
38650,6,2,9,3,4,1,3,0
38651,6,0,11,0,2,0,2,0
38652,3,1,8,10,4,1,2,0
38653,5,0,8,9,4,1,2,0
38654,9,0,9,0,4,0,0,0
38655,2,1,3,7,4,0,1,0
38656,9,1,1,6,4,1,2,0
38657,0,1,8,11,4,0,1,0
38658,0,1,6,6,4,0,0,0
38659,6,1,12,8,4,0,2,0
38660,8,2,8,10,4,0,5,0
38661,5,1,8,5,4,1,2,0
38662,1,1,9,10,2,0,2,0
38663,2,1,8,5,4,1,2,0
38664,1,1,11,5,4,1,2,0
38665,2,1,12,8,4,1,2,0
38666,1,1,8,0,4,0,3,1
38667,1,1,8,5,4,1,2,0
38668,9,1,8,2,4,1,2,0
38669,8,0,9,1,4,1,2,1
38670,3,1,9,6,4,0,2,0
38671,3,1,8,6,2,0,2,0
38672,3,1,7,1,4,1,2,0
38673,10,2,8,1,4,1,1,0
38674,7,0,11,11,4,1,3,1
38675,4,1,9,0,4,0,2,1
38676,1,1,12,2,4,1,4,0
38677,2,1,8,5,2,1,2,0
38678,5,0,12,8,4,1,2,0
38679,0,1,8,10,4,1,2,0
38680,7,1,8,0,4,0,3,0
38681,4,1,8,0,4,0,2,0
38682,6,1,9,8,2,1,2,0
38683,3,1,11,6,1,1,2,0
38684,3,1,12,8,2,0,2,0
38685,5,2,14,8,4,1,3,1
38686,1,1,8,2,4,0,4,0
38687,2,1,8,12,4,1,2,1
38688,5,1,8,5,4,1,2,0
38689,7,2,9,10,4,1,4,1
38690,3,1,12,2,4,1,3,1
38691,1,1,9,10,4,1,3,0
38692,8,1,8,10,4,0,2,0
38693,7,2,13,2,4,1,5,1
38694,8,1,8,1,4,1,0,0
38695,1,1,9,6,4,1,5,0
38696,6,0,13,8,4,1,3,1
38697,2,1,12,10,4,1,4,0
38698,4,2,15,2,4,1,5,1
38699,9,0,12,8,4,1,1,0
38700,10,2,12,3,4,1,2,1
38701,5,0,13,8,4,1,5,1
38702,8,2,13,2,4,1,4,1
38703,1,1,9,8,4,1,2,0
38704,4,0,12,8,4,1,3,0
38705,3,1,11,2,3,0,2,1
38706,3,2,12,1,4,1,2,1
38707,2,1,8,0,4,0,2,0
38708,1,1,8,12,4,1,0,0
38709,5,2,6,2,4,1,0,1
38710,10,1,12,3,4,0,0,0
38711,1,1,12,8,4,1,0,0
38712,7,1,12,2,4,1,5,1
38713,3,1,8,0,4,0,2,0
38714,6,1,13,2,4,1,2,0
38715,3,2,8,2,2,0,0,0
38716,3,1,12,10,4,0,2,0
38717,4,2,13,8,4,0,4,0
38718,8,1,15,2,4,1,4,1
38719,3,0,8,6,4,0,4,0
38720,0,1,9,11,4,1,2,0
38721,5,1,6,6,2,0,2,0
38722,4,0,8,9,4,1,2,0
38723,8,1,3,1,4,1,2,0
38724,9,1,9,8,4,1,4,0
38725,2,1,8,6,4,1,2,0
38726,5,2,8,1,4,1,2,0
38727,7,1,5,1,4,1,2,0
38728,1,1,12,2,2,0,2,0
38729,3,1,5,3,2,0,2,0
38730,3,1,9,6,4,0,2,0
38731,7,0,8,0,4,0,2,0
38732,4,1,9,5,4,1,2,0
38733,3,1,12,8,4,1,0,0
38734,2,1,9,0,2,0,2,0
38735,6,1,9,1,4,1,2,1
38736,5,1,8,1,4,1,2,1
38737,1,2,4,10,4,1,1,0
38738,1,1,11,0,4,1,1,0
38739,7,1,4,1,4,1,4,0
38740,8,1,8,1,4,1,3,0
38741,4,1,10,10,4,0,2,0
38742,7,2,8,12,2,1,2,0
38743,10,1,8,0,4,0,1,0
38744,4,1,8,1,4,1,2,0
38745,7,1,3,4,4,1,2,0
38746,4,1,8,9,4,1,4,0
38747,8,1,12,2,4,1,2,0
38748,7,1,8,10,4,1,2,1
38749,8,1,9,0,4,0,2,0
38750,3,1,12,3,4,1,3,0
38751,7,2,8,12,4,1,6,0
38752,1,1,12,6,4,0,4,0
